eventVersion,eventDate,eventTimeonDay,Combined
1.08,2023-07-06,21:01:13,"ec2.amazonaws.com,CreateNetworkInterface,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,nan,nan,88266ea7-f4ce-44a4-ac70-5615a108c515,eni-0a3e742c6cd83a5a7,subnet-04bda1b4a4394314d,vpc-0cf8bca1a195c29b3,us-east-1a,179704931439.0,AIDASTVZ7URXQQI3FNCKT,False,pending,0e:f9:61:95:af:25,10.0.1.10,True,interface,[{'groupId': 'sg-056cb266e40c80cd7', 'groupName': 'default'}],[{'privateIpAddress': '10.0.1.10', 'primary': True}],[{'key': 'StratusRedTeam', 'value': 'true'}],-,-,False,-,AwsApiCall,True,179704931439,Management,1CFADAC5-25D8-45D9-83E0-97C8631A6657,[{'resourceType': 'network-interface', 'tags': [{'key': 'StratusRedTeam', 'value': 'true'}]}],subnet-04bda1b4a4394314d,[{'privateIpAddress': '10.0.1.10', 'primary': True}],-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-07-06,21:01:13,"ec2.amazonaws.com,AssociateRouteTable,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,nan,nan,8dd43245-6159-4bad-89d6-3d50dc549f4c,rtbassoc-0861e7206d2776852,associated,-,-,False,-,AwsApiCall,True,179704931439,Management,rtb-0c44012438baad38e,subnet-047ea9373e751d62c,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-07-06,21:01:13,"ec2.amazonaws.com,CreateNatGateway,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,nan,nan,http://ec2.amazonaws.com/doc/2016-11-15/,public,subnet-047ea9373e751d62c,[{'value': True, 'key': 'StratusRedTeam'}, {'value': 'stratus-red-team-ec2-steal-credentials-vpc-us-east-1a', 'key': 'Name'}],True,eipalloc-099557cc4a15b8047,associating,2023-07-06T21:01:13.000Z,vpc-0cf8bca1a195c29b3,nat-0fc458eb056db18e5,pending,fc081ad8-42bc-49e3-946b-b25a06c8fd45,35D7740D-7C98-4747-81D6-F348BF368851,-,-,False,-,AwsApiCall,True,179704931439,Management,public,eipalloc-099557cc4a15b8047,subnet-047ea9373e751d62c,35D7740D-7C98-4747-81D6-F348BF368851,natgateway,1.0,[{'Value': True, 'tag': 1, 'Key': 'StratusRedTeam'}, {'Value': 'stratus-red-team-ec2-steal-credentials-vpc-us-east-1a', 'tag': 2, 'Key': 'Name'}],-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-07-06,21:01:12,"ec2.amazonaws.com,CreateSubnet,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,nan,nan,f9098a15-e680-47cd-ba17-cbd3e288475f,subnet-047ea9373e751d62c,arn:aws:ec2:us-east-1:179704931439:subnet/subnet-047ea9373e751d62c,available,vpc-0cf8bca1a195c29b3,10.0.128.0/24,251.0,us-east-1a,use1-az6,179704931439.0,False,False,False,[{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc-public-us-east-1a'}],ip-name,False,False,False,False,-,-,False,-,AwsApiCall,True,179704931439,Management,[{'resourceType': 'subnet', 'tags': [{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc-public-us-east-1a'}]}],vpc-0cf8bca1a195c29b3,10.0.128.0/24,us-east-1a,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-07-06,21:01:12,"ec2.amazonaws.com,CreateRouteTable,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,nan,nan,f2659112-b8e3-4559-850d-1889a00679d3,rtb-04267d21463b7eb92,vpc-0cf8bca1a195c29b3,179704931439.0,[{'destinationCidrBlock': '10.0.0.0/16', 'gatewayId': 'local', 'state': 'active', 'origin': 'CreateRouteTable'}],[{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc-private-us-east-1a'}],-,-,False,-,AwsApiCall,True,179704931439,Management,[{'resourceType': 'route-table', 'tags': [{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc-private-us-east-1a'}]}],vpc-0cf8bca1a195c29b3,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-07-06,21:01:12,"ec2.amazonaws.com,CreateRouteTable,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,nan,nan,69ef37d7-b2c2-4cc0-ab3a-385b567b8b22,rtb-0c44012438baad38e,vpc-0cf8bca1a195c29b3,179704931439.0,[{'destinationCidrBlock': '10.0.0.0/16', 'gatewayId': 'local', 'state': 'active', 'origin': 'CreateRouteTable'}],[{'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc-public'}, {'key': 'StratusRedTeam', 'value': 'true'}],-,-,False,-,AwsApiCall,True,179704931439,Management,[{'resourceType': 'route-table', 'tags': [{'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc-public'}, {'key': 'StratusRedTeam', 'value': 'true'}]}],vpc-0cf8bca1a195c29b3,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-07-06,21:01:12,"ec2.amazonaws.com,CreateSubnet,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,nan,nan,25c5597d-65e7-4b7e-b6bd-dbdfdf11f0a2,subnet-04bda1b4a4394314d,arn:aws:ec2:us-east-1:179704931439:subnet/subnet-04bda1b4a4394314d,available,vpc-0cf8bca1a195c29b3,10.0.1.0/24,251.0,us-east-1a,use1-az6,179704931439.0,False,False,False,[{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc-private-us-east-1a'}],ip-name,False,False,False,False,-,-,False,-,AwsApiCall,True,179704931439,Management,[{'resourceType': 'subnet', 'tags': [{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc-private-us-east-1a'}]}],vpc-0cf8bca1a195c29b3,10.0.1.0/24,us-east-1a,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-07-06,21:01:12,"ec2.amazonaws.com,CreateInternetGateway,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,nan,nan,5844cbe0-a429-44cb-811c-9ca7da83586d,igw-0c10d15c18856a0b7,179704931439.0,[{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc'}],-,-,False,-,AwsApiCall,True,179704931439,Management,[{'resourceType': 'internet-gateway', 'tags': [{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc'}]}],-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-07-06,21:01:12,"ec2.amazonaws.com,AttachInternetGateway,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,nan,nan,bdd4bb56-ff17-40d3-9b6a-dcbaf40ebb4d,True,-,-,False,-,AwsApiCall,True,179704931439,Management,vpc-0cf8bca1a195c29b3,igw-0c10d15c18856a0b7,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-07-06,21:01:11,"iam.amazonaws.com,TagInstanceProfile,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,nan,nan,,-,-,False,-,AwsApiCall,True,179704931439,Management,stratus-red-team-ec2-steal-credentials-instance,[{'key': 'StratusRedTeam', 'value': 'true'}],-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,iam.amazonaws.com"
1.08,2023-07-06,21:01:11,"iam.amazonaws.com,AddRoleToInstanceProfile,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,nan,nan,,-,-,False,-,AwsApiCall,True,179704931439,Management,stratus-red-team-ec2-steal-credentials-instance,stratus-red-team-ec2-steal-credentials-role,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,iam.amazonaws.com"
1.08,2023-07-06,21:01:10,"iam.amazonaws.com,CreateInstanceProfile,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,nan,nan,AIPASTVZ7URX6K3UZFKFO,arn:aws:iam::179704931439:instance-profile/stratus-red-team-ec2-steal-credentials-instance,[],[{'key': 'StratusRedTeam', 'value': 'true'}],/,stratus-red-team-ec2-steal-credentials-instance,Jul 6, 2023 9:01:10 PM,-,-,False,-,AwsApiCall,True,179704931439,Management,stratus-red-team-ec2-steal-credentials-instance,[{'key': 'StratusRedTeam', 'value': 'true'}],/,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,iam.amazonaws.com"
1.08,2023-07-06,21:01:10,"iam.amazonaws.com,AttachRolePolicy,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,nan,nan,,-,-,False,-,AwsApiCall,True,179704931439,Management,stratus-red-team-ec2-steal-credentials-role,arn:aws:iam::aws:policy/AmazonSSMManagedInstanceCore,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,iam.amazonaws.com"
1.08,2023-07-06,21:01:09,"ec2.amazonaws.com,CreateVpc,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,nan,nan,364585bd-84e2-4247-8292-9fbe27dd0898,vpc-0cf8bca1a195c29b3,pending,179704931439.0,10.0.0.0/16,[{'cidrBlock': '10.0.0.0/16', 'associationId': 'vpc-cidr-assoc-0761fc79740a88955', 'cidrBlockState': {'state': 'associated'}}],dopt-923c24f0,default,[{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc'}],False,-,-,False,-,AwsApiCall,True,179704931439,Management,[{'resourceType': 'vpc', 'tags': [{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc'}]}],10.0.0.0/16,default,False,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-07-06,21:01:09,"iam.amazonaws.com,PutRolePolicy,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,nan,nan,,-,-,False,-,AwsApiCall,True,179704931439,Management,stratus-red-team-ec2-steal-credentials-role,{
    ""Version"": ""2012-10-17"",
    ""Statement"": [
        {
            ""Action"": ""ec2:Describe*"",
            ""Resource"": ""*"",
            ""Effect"": ""Allow""
        }
    ]
}
,inline,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,iam.amazonaws.com"
1.08,2023-07-06,21:01:09,"ec2.amazonaws.com,AllocateAddress,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,nan,nan,8049a283-b2f9-402a-845b-9a6b412d04a7,54.147.33.102,vpc,eipalloc-099557cc4a15b8047,amazon,us-east-1,-,-,False,-,AwsApiCall,True,179704931439,Management,[{'resourceType': 'elastic-ip', 'tags': [{'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc-us-east-1a'}, {'key': 'StratusRedTeam', 'value': 'true'}]}],vpc,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-07-06,21:01:08,"iam.amazonaws.com,CreateRole,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,nan,nan,%7B%0A%20%20%20%20%22Version%22%3A%20%222012-10-17%22%2C%0A%20%20%20%20%22Statement%22%3A%20%5B%0A%20%20%20%20%20%20%20%20%7B%0A%20%20%20%20%20%20%20%20%20%20%20%20%22Action%22%3A%20%22sts%3AAssumeRole%22%2C%0A%20%20%20%20%20%20%20%20%20%20%20%20%22Principal%22%3A%20%7B%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%22Service%22%3A%20%22ec2.amazonaws.com%22%0A%20%20%20%20%20%20%20%20%20%20%20%20%7D%2C%0A%20%20%20%20%20%20%20%20%20%20%20%20%22Effect%22%3A%20%22Allow%22%2C%0A%20%20%20%20%20%20%20%20%20%20%20%20%22Sid%22%3A%20%22%22%0A%20%20%20%20%20%20%20%20%7D%0A%20%20%20%20%5D%0A%7D%0A,arn:aws:iam::179704931439:role/stratus-red-team-ec2-steal-credentials-role,AROASTVZ7URXYDYWOAO7D,Jul 6, 2023 9:01:08 PM,stratus-red-team-ec2-steal-credentials-role,/,[{'key': 'StratusRedTeam', 'value': 'true'}],-,-,False,-,AwsApiCall,True,179704931439,Management,[{'key': 'StratusRedTeam', 'value': 'true'}],stratus-red-team-ec2-steal-credentials-role,/,{
    ""Version"": ""2012-10-17"",
    ""Statement"": [
        {
            ""Action"": ""sts:AssumeRole"",
            ""Principal"": {
               ""Service"": ""ec2.amazonaws.com""
            },
            ""Effect"": ""Allow"",
            ""Sid"": """"
        }
    ]
}
,3600.0,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,iam.amazonaws.com"
